resource_name,resource_type,location,owner,environment,cost_center,created_date,last_modified_date,tags,subscription_id,resource_group_name,resource_id,sku,status,provisioning_state,managed_by,monthly_cost,compliance_status,backup_enabled,monitoring_enabled,security_group,public_ip_enabled,encryption_status,identity_type,migration_wave,migration_status,on_premises_server,dependencies
garcia-gross-ci-486,Microsoft.ContainerInstance/containerGroups,uksouth,Marge,Test,CC003,2024-12-12,2025-02-02,Environment:Test;Owner:Marge;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-Test-resources,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-Test-resources/providers/Microsoft.ContainerInstance/containerGroups/garcia-gross-ci-486,Basic,Stopped,succeeded,,266.72,UNKNOWN,1,0,nsg-Test-9,0,Not Configured,UserAssigned,Wave 1,NotStarted,SPNF-MISSION-347,
springfield-vm-stock-dev,Microsoft.Compute/virtualMachines,eastus,Homer,dev,CC001,2024-09-29,2025-01-18,"env=dev,owner=homer,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-dev-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-dev-resources/providers/Microsoft.Compute/virtualMachines/springfield-vm-stock-dev,Standard_F4s_v2,Stopped,InProgress,,409.23,,True,no,nsg-dev-7,no,enabled,SystemAssigned,Wave 4,IN PROGRESS,SPNF-SIMILAR-545,
kvTestbetween97,Microsoft.KeyVault/vaults,East US,Bart,Test,CC003,2025-05-28,2025-06-08,"Environment=Test,Owner=Bart,CostCenter=CC003",c3d4e5f6-g7h8-9012-cdef-123456789012,RG-TEST-BART,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-TEST-BART/providers/Microsoft.KeyVault/vaults/kvTestbetween97,Standard,running,Succeeded,,25.12,Non-Compliant,enabled,disabled,,1,Disabled,UserAssigned,Wave 4,not started,SPNF-CONFERENCE-529,
lopezgroup-vnet-926,Microsoft.Network/virtualNetworks,Springfield,Lisa,test,CC001,2023-07-03,2024-12-01,"owner=Lisa,env=test,cost_center=CC001,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-test-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-test-resources/providers/Microsoft.Network/virtualNetworks/lopezgroup-vnet-926,Basic,Failed,Failed,,8.18,Compliant,1,disabled,nsg-test-2,False,enabled,UserAssigned,Wave 3,IN PROGRESS,SPNF-MATTER-059,
springfield-vm-against-STAGING,Microsoft.Compute/virtualMachines,Shelbyville,Marge,STAGING,,2024-12-02,2024-12-05,Environment:STAGING;Owner:Marge;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-STAGING-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-STAGING-resources/providers/Microsoft.Compute/virtualMachines/springfield-vm-against-STAGING,Standard_D8s_v3,Stopped,InProgress,,496.86,NonCompliant,1,1,,false,Disabled,SystemAssigned,Wave 3,not started,SPNF-PHONE-626,"res-he-566,res-matter-287"
sql-test-past-597,Microsoft.Sql/servers,Springfield,Apu,test,CC002,2023-07-07,2024-09-19,"env=test,owner=apu,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,rg-test-apu,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-test-apu/providers/Microsoft.Sql/servers/sql-test-past-597,Premium,running,Succeeded,,1501.42,Compliant,disabled,1,nsg-test-6,false,Enabled,SystemAssigned,wave1,Failed,SPNF-RESPONSE-351,
lb-staging-fill-365,Microsoft.Network/loadBalancers,uk-south,Marge,staging,,2024-02-15,2024-11-01,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,resourcegroup-staging-black,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/resourcegroup-staging-black/providers/Microsoft.Network/loadBalancers/lb-staging-fill-365,Standard,Updating,Failed,,161.57,Non-Compliant,True,False,nsg-staging-7,0,,system-assigned,Wave 1,IN PROGRESS,,"res-local-177,res-military-222,res-simple-649"
satestoffer9,Microsoft.Storage/storageAccounts,uk-south,Marge,test,CC003,2024-02-12,2024-10-28,"Environment=test,Owner=Marge,CostCenter=CC003",c3d4e5f6-g7h8-9012-cdef-123456789012,Marge-test-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Marge-test-rg/providers/Microsoft.Storage/storageAccounts/satestoffer9,Premium_LRS,Stopped,Succeeded,,28.06,Non-Compliant,0,no,nsg-test-7,False,Not Configured,UserAssigned,Wave 1,NotStarted,SPNF-VOTE-862,res-national-108
springfield-sql-tough-staging,Microsoft.Sql/servers,Shelbyville,Homer,staging,,2023-07-10,2023-11-01,Environment:staging;Owner:Homer;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,rg-staging-homer,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg-staging-homer/providers/Microsoft.Sql/servers/springfield-sql-tough-staging,Standard,running,Succeeded,,1067.92,Compliant,False,1,nsg-staging-6,false,Enabled,SystemAssigned,Wave 2,NotStarted,SPNF-ITEM-312,
springfield-vm-receive-development,Microsoft.Compute/virtualMachines,east-us,Homer,development,CC001,2024-09-14,2025-06-11,"env=development,owner=homer,department=nuclear",b2c3d4e5-f6g7-8901-bcde-f12345678901,springfield-development-resources,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/springfield-development-resources/providers/Microsoft.Compute/virtualMachines/springfield-vm-receive-development,Standard_F4s_v2,running,succeeded,,338.69,N/A,False,True,nsg-development-5,disabled,,system-assigned,Wave 1,InProgress,SPNF-LAWYER-986,
kvDevdesign40,Microsoft.KeyVault/vaults,eastus,Homer,Dev,CC001,2023-09-15,2024-04-14,"env=dev,owner=homer,department=nuclear",b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-Dev-purpose,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-Dev-purpose/providers/Microsoft.KeyVault/vaults/kvDevdesign40,Standard,Running,Succeeded,,12.36,UNKNOWN,true,false,,yes,Enabled,UserAssigned,Wave 1,InProgress,SPNF-UNDERSTAND-342,"res-produce-585,res-respond-311"
vmuatway88,Microsoft.Compute/virtualMachines,Springfield,Marge,uat,NUCLEAR_OPS,2024-01-16,2024-10-12,"owner=Marge,env=uat,cost_center=NUCLEAR_OPS,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,Marge-uat-rg,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/Marge-uat-rg/providers/Microsoft.Compute/virtualMachines/vmuatway88,Standard_F4s_v2,Stopped,Succeeded,,270.1,,false,enabled,nsg-uat-10,enabled,,system-assigned,WAVE 2,not started,SPNF-VIEW-843,
landry-hill-kv-492,Microsoft.KeyVault/vaults,eastus,Ned,PROD,CC002,2023-07-25,2024-10-17,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-PROD-resources,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-PROD-resources/providers/Microsoft.KeyVault/vaults/landry-hill-kv-492,Basic,Running,Failed,,59.18,N/A,True,true,nsg-PROD-8,False,Enabled,None,Wave 3,NotStarted,SPNF-NATURE-327,
"martinez,popeandknight-lb-755",Microsoft.Network/loadBalancers,Springfield,Bart,development,CC003,2025-02-28,2025-05-06,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-development-resources,"/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-development-resources/providers/Microsoft.Network/loadBalancers/martinez,popeandknight-lb-755",Basic,STOPPED,Succeeded,,162.12,NonCompliant,1,yes,nsg-development-1,False,Enabled,None,Wave 4,completed,SPNF-FIGHT-340,
sadevelopmentacross85,Microsoft.Storage/storageAccounts,uksouth,Lisa,development,CC003,2024-10-20,2025-05-24,"Environment=development,Owner=Lisa,CostCenter=CC003",b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-development-figure,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-development-figure/providers/Microsoft.Storage/storageAccounts/sadevelopmentacross85,Standard_GRS,Stopped,Failed,,50.33,N/A,disabled,no,nsg-development-7,False,,None,Wave 4,Failed,,"res-red-480,res-commercial-987,res-floor-651"
springfield-app-attention-STAGING,Microsoft.Web/sites,uk-south,Lisa,STAGING,,2025-03-26,2025-05-22,,c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-STAGING-fear,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-STAGING-fear/providers/Microsoft.Web/sites/springfield-app-attention-STAGING,Basic,Failed,Failed,,141.28,compliant,yes,true,nsg-STAGING-9,disabled,Not Configured,system-assigned,Wave 4,IN PROGRESS,SPNF-CANDIDATE-896,
sql-qa-argue-748,Microsoft.Sql/servers,uksouth,Lisa,qa,,2023-06-24,2023-08-01,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Lisa-qa-rg,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Lisa-qa-rg/providers/Microsoft.Sql/servers/sql-qa-argue-748,Standard,STOPPED,Succeeded,,1858.58,Compliant,disabled,yes,nsg-qa-2,false,Disabled,None,Wave 4,NotStarted,SPNF-ENTER-376,
springfield-vm-unit-Dev,Microsoft.Compute/virtualMachines,East US,Homer,Dev,nuclear-ops,2024-09-01,2024-10-31,"owner=Homer,env=Dev,cost_center=nuclear-ops,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,Homer-Dev-rg,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/Homer-Dev-rg/providers/Microsoft.Compute/virtualMachines/springfield-vm-unit-Dev,Standard_D4s_v3,running,succeeded,,312.83,compliant,True,1,,yes,enabled,system-assigned,Wave 1,IN PROGRESS,,
vmprodsell2,Microsoft.Compute/virtualMachines,westus,Marge,prod,CC003,2024-09-20,2024-10-21,"env=prod,owner=marge,department=nuclear",b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-prod-marge,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-prod-marge/providers/Microsoft.Compute/virtualMachines/vmprodsell2,STANDARD_D2S_V3,STOPPED,InProgress,,413.78,,true,0,nsg-prod-5,1,Not Configured,system-assigned,WAVE 2,Complete,SPNF-FILL-831,
wright-gregory-vm-104,Microsoft.Compute/virtualMachines,UK South,Bart,Dev,NUCLEAR_OPS,2024-05-17,2025-03-23,Environment:Dev;Owner:Bart;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-Dev-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-Dev-resources/providers/Microsoft.Compute/virtualMachines/wright-gregory-vm-104,Standard_B1s,Failed,succeeded,,428.67,Non-Compliant,yes,0,,enabled,Enabled,SystemAssigned,WAVE 2,InProgress,,
mora-harper-app-706,Microsoft.Web/sites,uk-south,Bart,prod,CC001,2024-09-03,2025-02-19,"owner=Bart,env=prod,cost_center=CC001,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,rg-prod-bart,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-prod-bart/providers/Microsoft.Web/sites/mora-harper-app-706,Standard,Updating,InProgress,,373.02,,0,true,,yes,Disabled,system-assigned,Wave 3,InProgress,SPNF-RESPOND-159,
kvDevfuture89,Microsoft.KeyVault/vaults,east-us,Homer,Dev,CC002,2024-08-27,2024-11-12,"Environment=Dev,Owner=Homer,CostCenter=CC002",b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-Dev-homer,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-Dev-homer/providers/Microsoft.KeyVault/vaults/kvDevfuture89,Basic,STOPPED,Failed,,10.14,Compliant,no,yes,,false,Enabled,SystemAssigned,WAVE 2,InProgress,,
app-uat-fish-598,Microsoft.Web/sites,uk-south,Marge,uat,CC002,2023-11-13,2024-08-31,"owner=Marge,env=uat,cost_center=CC002,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,rg-uat-marge,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg-uat-marge/providers/Microsoft.Web/sites/app-uat-fish-598,Basic,Failed,InProgress,,49.51,,1,0,nsg-uat-4,no,Disabled,None,WAVE 2,InProgress,SPNF-STAY-435,
springfield-sa-leave-qa,Microsoft.Storage/storageAccounts,Shelbyville,Marge,qa,,2024-02-22,2025-03-19,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Marge-qa-rg,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Marge-qa-rg/providers/Microsoft.Storage/storageAccounts/springfield-sa-leave-qa,Standard_LRS,running,InProgress,,86.59,compliant,no,False,nsg-qa-6,enabled,Disabled,system-assigned,wave1,InProgress,SPNF-WORRY-640,
cosmos-production-reveal-673,Microsoft.DocumentDB/databaseAccounts,westus,Bart,production,CC002,2024-06-16,2024-06-26,"owner=Bart,env=production,cost_center=CC002,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,RG-PRODUCTION-BART,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/RG-PRODUCTION-BART/providers/Microsoft.DocumentDB/databaseAccounts/cosmos-production-reveal-673,Premium,running,InProgress,,3620.0,,no,enabled,,False,enabled,UserAssigned,wave1,not started,,
nsg-dev-while-734,Microsoft.Network/networkSecurityGroups,UK South,Ned,dev,CC002,2024-02-13,2024-08-19,Environment:dev;Owner:Ned;Project:Migration,b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-dev-what,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-dev-what/providers/Microsoft.Network/networkSecurityGroups/nsg-dev-while-734,Premium,Stopped,InProgress,,3.62,N/A,0,0,nsg-dev-5,yes,enabled,system-assigned,Wave 3,completed,SPNF-PARTNER-035,
vmdevhour73,Microsoft.Compute/virtualMachines,east-us,Marge,dev,CC003,2025-04-10,2025-05-18,"Environment=dev,Owner=Marge,CostCenter=CC003",c3d4e5f6-g7h8-9012-cdef-123456789012,Marge-dev-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Marge-dev-rg/providers/Microsoft.Compute/virtualMachines/vmdevhour73,Standard_B1s,STOPPED,succeeded,,213.87,compliant,False,0,nsg-dev-4,enabled,enabled,None,WAVE 2,completed,SPNF-CAR-597,
springfield-vnet-according-dev,Microsoft.Network/virtualNetworks,Springfield,Marge,dev,NUCLEAR_OPS,2025-04-05,2025-04-10,"Environment=dev,Owner=Marge,CostCenter=NUCLEAR_OPS",b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-dev-marge,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-dev-marge/providers/Microsoft.Network/virtualNetworks/springfield-vnet-according-dev,Standard,Updating,Succeeded,,30.81,NonCompliant,False,True,nsg-dev-5,0,Enabled,system-assigned,wave1,InProgress,SPNF-BECOME-140,
kv-Dev-around-703,Microsoft.KeyVault/vaults,Springfield,Homer,Dev,CC002,2024-07-01,2025-03-26,"owner=Homer,env=Dev,cost_center=CC002,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-Dev-homer,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-Dev-homer/providers/Microsoft.KeyVault/vaults/kv-Dev-around-703,Basic,Stopped,InProgress,,11.16,N/A,disabled,enabled,nsg-Dev-5,yes,Disabled,system-assigned,wave1,not started,SPNF-GLASS-703,"res-treatment-93,res-ask-806"
springfield-cosmos-pattern-Dev,Microsoft.DocumentDB/databaseAccounts,uk-south,Lisa,Dev,,2023-10-13,2024-12-22,Environment:Dev;Owner:Lisa;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-Dev-name,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-Dev-name/providers/Microsoft.DocumentDB/databaseAccounts/springfield-cosmos-pattern-Dev,Premium,STOPPED,Succeeded,,408.6,N/A,False,false,nsg-Dev-5,True,Not Configured,SystemAssigned,wave1,InProgress,,
vmtestmission27,Microsoft.Compute/virtualMachines,UK South,Homer,test,nuclear-ops,2023-10-22,2024-06-11,"Environment=test,Owner=Homer,CostCenter=nuclear-ops",a1b2c3d4-e5f6-7890-abcd-ef1234567890,Homer-test-rg,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Homer-test-rg/providers/Microsoft.Compute/virtualMachines/vmtestmission27,Standard_D8s_v3,Failed,Succeeded,azure-site-recovery,783.96,compliant,true,yes,nsg-test-7,no,enabled,SystemAssigned,Wave 1,InProgress,SPNF-PRODUCTION-237,
vmtestserve17,Microsoft.Compute/virtualMachines,uksouth,Lisa,test,nuclear-ops,2023-11-26,2024-02-23,"env=test,owner=lisa,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-test-rise,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-test-rise/providers/Microsoft.Compute/virtualMachines/vmtestserve17,standard_d4s_v3,running,InProgress,Azure-Backup,126.37,NonCompliant,True,0,nsg-test-7,0,Not Configured,None,Wave 2,InProgress,SPNF-AUDIENCE-326,
kvstagingclaim92,Microsoft.KeyVault/vaults,east-us,Lisa,staging,,2023-09-12,2024-09-13,,c3d4e5f6-g7h8-9012-cdef-123456789012,RG-STAGING-LISA,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-STAGING-LISA/providers/Microsoft.KeyVault/vaults/kvstagingclaim92,Standard,Failed,Succeeded,,6.03,Non-Compliant,1,true,nsg-staging-3,false,enabled,UserAssigned,WAVE 2,IN PROGRESS,,"res-ago-395,res-there-980,res-mouth-899"
springfield-lb-around-PROD,Microsoft.Network/loadBalancers,UK South,Homer,PROD,CC002,2025-03-22,2025-04-13,"owner=Homer,env=PROD,cost_center=CC002,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,rg-PROD-homer,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg-PROD-homer/providers/Microsoft.Network/loadBalancers/springfield-lb-around-PROD,Premium,Stopped,Succeeded,,1041.54,NonCompliant,False,false,nsg-PROD-4,true,,None,Wave 1,Failed,SPNF-THOUGHT-862,
springfield-app-ever-prod,Microsoft.Web/sites,eastus,Milhouse,prod,,2023-10-15,2025-02-20,"owner=Milhouse,env=prod,cost_center=,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,springfield-prod-resources,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/springfield-prod-resources/providers/Microsoft.Web/sites/springfield-app-ever-prod,Premium,Running,Failed,,840.17,UNKNOWN,no,disabled,nsg-prod-1,enabled,Disabled,system-assigned,wave1,IN PROGRESS,,
sql-test-age-671,Microsoft.Sql/servers,westus,Homer,test,CC001,2023-11-26,2024-11-29,Environment:test;Owner:Homer;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-test-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-test-resources/providers/Microsoft.Sql/servers/sql-test-age-671,Premium,Failed,Failed,,1094.45,N/A,no,disabled,nsg-test-1,True,Disabled,UserAssigned,Wave 1,completed,SPNF-MEDIA-636,"res-figure-529,res-figure-739,res-region-476"
saSTAGINGper80,Microsoft.Storage/storageAccounts,westus,Marge,STAGING,CC002,2025-03-06,2025-03-26,"owner=Marge,env=STAGING,cost_center=CC002,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-STAGING-resources,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-STAGING-resources/providers/Microsoft.Storage/storageAccounts/saSTAGINGper80,Standard_LRS,Updating,Succeeded,,89.74,compliant,false,0,nsg-STAGING-3,yes,Enabled,UserAssigned,Wave 1,NotStarted,SPNF-MAJORITY-641,
springfield-ci-large-uat,Microsoft.ContainerInstance/containerGroups,uksouth,Bart,uat,NUCLEAR_OPS,2024-09-04,2025-02-02,"owner=Bart,env=uat,cost_center=NUCLEAR_OPS,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,springfield-uat-resources,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/springfield-uat-resources/providers/Microsoft.ContainerInstance/containerGroups/springfield-ci-large-uat,Standard,Failed,InProgress,,45.94,NonCompliant,0,True,nsg-uat-7,1,,None,WAVE 2,Failed,,
nsgprodpartner37,Microsoft.Network/networkSecurityGroups,uksouth,Marge,prod,CC003,2024-06-03,2024-06-19,"owner=Marge,env=prod,cost_center=CC003,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-prod-resources,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-prod-resources/providers/Microsoft.Network/networkSecurityGroups/nsgprodpartner37,Premium,STOPPED,InProgress,,54.8,N/A,yes,1,,0,Not Configured,None,WAVE 2,InProgress,SPNF-WHATEVER-620,"res-what-926,res-hear-294,res-chair-110"
hill-holden-lb-570,Microsoft.Network/loadBalancers,East US,Marge,STAGING,,2024-07-16,2025-06-13,,c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-STAGING-help,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-STAGING-help/providers/Microsoft.Network/loadBalancers/hill-holden-lb-570,Basic,Failed,succeeded,,99.45,Compliant,false,true,nsg-STAGING-7,0,Disabled,system-assigned,Wave 3,NotStarted,SPNF-TRADITIONAL-640,
"warren,palmerandthompson-kv-466",Microsoft.KeyVault/vaults,uksouth,Lisa,development,CC001,2024-03-23,2025-06-03,"Environment=development,Owner=Lisa,CostCenter=CC001",a1b2c3d4-e5f6-7890-abcd-ef1234567890,resourcegroup-development-civil,"/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/resourcegroup-development-civil/providers/Microsoft.KeyVault/vaults/warren,palmerandthompson-kv-466",Basic,Stopped,Succeeded,,15.78,compliant,no,disabled,nsg-development-3,yes,Disabled,system-assigned,wave1,NotStarted,,
ramirezltd-kv-70,Microsoft.KeyVault/vaults,uk-south,Lisa,qa,nuclear-ops,2025-06-10,2025-06-19,"env=qa,owner=lisa,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,RG-QA-LISA,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-QA-LISA/providers/Microsoft.KeyVault/vaults/ramirezltd-kv-70,Premium,STOPPED,Failed,,47.23,,False,True,nsg-qa-4,no,Not Configured,SystemAssigned,Wave 2,Complete,SPNF-AUTHOR-496,res-whom-159
springfield-vm-member-dev,Microsoft.Compute/virtualMachines,eastus,Lisa,dev,CC003,2024-09-13,2025-06-15,Environment:dev;Owner:Lisa;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,RG-DEV-LISA,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/RG-DEV-LISA/providers/Microsoft.Compute/virtualMachines/springfield-vm-member-dev,STANDARD_D2S_V3,Stopped,InProgress,,399.02,UNKNOWN,true,true,nsg-dev-1,no,Not Configured,UserAssigned,Wave 4,IN PROGRESS,SPNF-WITHIN-715,res-movement-208
springfield-app-never-qa,Microsoft.Web/sites,east-us,Marge,qa,,2024-03-20,2025-06-16,"owner=Marge,env=qa,cost_center=,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-qa-partner,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-qa-partner/providers/Microsoft.Web/sites/springfield-app-never-qa,Basic,STOPPED,succeeded,,175.83,,0,true,nsg-qa-1,1,Enabled,SystemAssigned,Wave 4,Complete,SPNF-PREPARE-102,res-themselves-254
christianandsons-vm-82,Microsoft.Compute/virtualMachines,Shelbyville,Bart,dev,CC003,2023-09-06,2025-02-03,Environment:dev;Owner:Bart;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,Bart-dev-rg,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Bart-dev-rg/providers/Microsoft.Compute/virtualMachines/christianandsons-vm-82,Standard_F4s_v2,Running,succeeded,,157.26,N/A,0,1,,false,enabled,system-assigned,WAVE 2,Failed,SPNF-BORN-853,
